ObjectId,Last_Check,Current_Particulate_Matter_2_5_,PM_2_5_10_Minute_Avg_,PM_2_5_30_Minute_Avg_,PM_2_5_1_Hour_Avg_,PM_2_5_6_Hour_Avg_,PM_2_5_24_Hour_Avg_,PM_2_5_One_Week_Avg_,Temp__F_,Humidity____,Pressure__mbar_,Site_Label,Inside_Outside,Latitude,Longitude,Uptime__Seconds_
12139,2019/11/06 19:02:21+00,3332.41,12.48,12.34,11.95,12.03,15.05,15.11,72,34,1015.48,Chapel Hill Public Library,outside,35.932522,-79.035728,77892
12140,2019/11/06 20:02:51+00,3333.78,12.48,12.34,11.95,12.03,15.05,15.11,72,34,1015.4,Chapel Hill Public Library,outside,35.932522,-79.035728,81522
12141,2019/11/06 20:54:27+00,3332.94,12.48,12.34,11.95,12.03,15.05,15.11,71,36,1015.21,Chapel Hill Public Library,outside,35.932522,-79.035728,120
12142,2019/10/18 23:02:48+00,3493.86,12.48,12.34,11.95,12.03,15.05,15.11,63,42,1003.65,Chapel Hill Public Library,outside,35.932522,-79.035728,4560
12143,2019/10/19 00:02:49+00,3623.18,12.48,12.34,11.95,12.03,15.05,15.11,60,50,1004.36,Chapel Hill Public Library,outside,35.932522,-79.035728,8160
12144,2019/10/19 00:34:48+00,3611.03,12.48,12.34,11.95,12.03,15.05,15.11,62,48,1004.32,Chapel Hill Public Library,outside,35.932522,-79.035728,10080
12145,2019/10/19 02:02:50+00,3719.22,12.48,12.34,11.95,12.03,15.05,15.11,57,53,1004.84,Chapel Hill Public Library,outside,35.932522,-79.035728,1680
12146,2019/10/19 03:02:50+00,3776.5,12.48,12.34,11.95,12.03,15.05,15.11,56,54,1004.74,Chapel Hill Public Library,outside,35.932522,-79.035728,5280
12147,2019/10/19 04:02:50+00,3820,12.48,12.34,11.95,12.03,15.05,15.11,56,54,1004.61,Chapel Hill Public Library,outside,35.932522,-79.035728,8880
12148,2019/10/19 05:02:50+00,3837.6,12.48,12.34,11.95,12.03,15.05,15.11,56,55,1004.81,Chapel Hill Public Library,outside,35.932522,-79.035728,12480
12149,2019/10/19 06:02:51+00,3877.22,12.48,12.34,11.95,12.03,15.05,15.11,55,56,1005.2,Chapel Hill Public Library,outside,35.932522,-79.035728,16080
12150,2019/10/19 07:02:51+00,3896.04,12.48,12.34,11.95,12.03,15.05,15.11,54,57,1005.76,Chapel Hill Public Library,outside,35.932522,-79.035728,19680
12151,2019/10/19 08:02:51+00,3911.06,12.48,12.34,11.95,12.03,15.05,15.11,54,58,1005.21,Chapel Hill Public Library,outside,35.932522,-79.035728,23280
12152,2019/10/19 09:02:51+00,3946.24,12.48,12.34,11.95,12.03,15.05,15.11,53,56,1004.83,Chapel Hill Public Library,outside,35.932522,-79.035728,26881
12153,2019/10/19 10:02:51+00,4009.01,12.48,12.34,11.95,12.03,15.05,15.11,51,59,1005.82,Chapel Hill Public Library,outside,35.932522,-79.035728,30481
12154,2019/10/19 11:02:51+00,4006.01,12.48,12.34,11.95,12.03,15.05,15.11,51,58,1006.07,Chapel Hill Public Library,outside,35.932522,-79.035728,34080
12155,2019/10/19 12:02:51+00,3989.74,12.48,12.34,11.95,12.03,15.05,15.11,52,56,1006.38,Chapel Hill Public Library,outside,35.932522,-79.035728,37680
12156,2019/10/19 12:58:51+00,3705,12.48,12.34,11.95,12.03,15.05,15.11,60,52,1006.89,Chapel Hill Public Library,outside,35.932522,-79.035728,41041
12157,2019/10/19 13:23:00+00,3554.27,12.48,12.34,11.95,12.03,15.05,15.11,63,48,1006.94,Chapel Hill Public Library,outside,35.932522,-79.035728,42490
12158,2019/10/19 14:58:08+00,3331.2,12.48,12.34,11.95,12.03,15.05,15.11,64,39,1002.17,Chapel Hill Public Library,outside,35.932522,-79.035728,3286
12159,2019/10/19 15:40:24+00,3330.31,12.48,12.34,11.95,12.03,15.05,15.11,72,34,1006.79,Chapel Hill Public Library,outside,35.932522,-79.035728,121
12160,2019/10/19 15:40:24+00,3330.31,12.48,12.34,11.95,12.03,15.05,15.11,72,34,1006.79,Chapel Hill Public Library,outside,35.932522,-79.035728,121
12161,2019/10/19 18:01:53+00,3333.07,12.48,12.34,11.95,12.03,15.05,15.11,72,27,1000.92,Chapel Hill Public Library,outside,35.932522,-79.035728,1384
12162,2019/10/19 19:03:03+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,76,30,1004.24,Chapel Hill Public Library,outside,35.932522,-79.035728,5071
12163,2019/10/19 20:03:47+00,3332.5,12.48,12.34,11.95,12.03,15.05,15.11,75,33,1003.84,Chapel Hill Public Library,outside,35.932522,-79.035728,8716
12164,2019/10/19 21:04:01+00,3334.16,12.48,12.34,11.95,12.03,15.05,15.11,73,41,1003.37,Chapel Hill Public Library,outside,35.932522,-79.035728,12332
12165,2019/10/19 22:03:59+00,3328.08,12.48,12.34,11.95,12.03,15.05,15.11,71,42,1003.12,Chapel Hill Public Library,outside,35.932522,-79.035728,15931
12166,2019/10/19 23:04:00+00,3335.8,12.48,12.34,11.95,12.03,15.05,15.11,66,46,1000.51,Chapel Hill Public Library,outside,35.932522,-79.035728,19531
12167,2019/10/20 00:04:00+00,3332.88,12.48,12.34,11.95,12.03,15.05,15.11,70,47,1002.71,Chapel Hill Public Library,outside,35.932522,-79.035728,23131
12168,2019/10/20 01:04:00+00,3332.73,12.48,12.34,11.95,12.03,15.05,15.11,70,49,1002.37,Chapel Hill Public Library,outside,35.932522,-79.035728,26731
12169,2019/10/20 02:04:00+00,3333.72,12.48,12.34,11.95,12.03,15.05,15.11,69,50,1001.83,Chapel Hill Public Library,outside,35.932522,-79.035728,30331
12170,2019/10/20 03:04:00+00,3348.78,12.48,12.34,11.95,12.03,15.05,15.11,66,51,1001.73,Chapel Hill Public Library,outside,35.932522,-79.035728,33931
12171,2019/10/20 04:04:00+00,3435.63,12.48,12.34,11.95,12.03,15.05,15.11,65,63,1000.55,Chapel Hill Public Library,outside,35.932522,-79.035728,37531
12172,2019/10/20 05:04:00+00,3495.44,12.48,12.34,11.95,12.03,15.05,15.11,63,67,998.94,Chapel Hill Public Library,outside,35.932522,-79.035728,41131
12173,2019/10/20 06:04:00+00,3460.47,12.48,12.34,11.95,12.03,15.05,15.11,64,66,997.73,Chapel Hill Public Library,outside,35.932522,-79.035728,44731
12174,2019/10/20 07:04:00+00,3503.67,12.48,12.34,11.95,12.03,15.05,15.11,64,70,995.9,Chapel Hill Public Library,outside,35.932522,-79.035728,48331
12175,2019/10/20 08:04:00+00,3458.4,12.48,12.34,11.95,12.03,15.05,15.11,64,69,994.39,Chapel Hill Public Library,outside,35.932522,-79.035728,51931
12176,2019/10/20 09:04:00+00,3426.35,12.48,12.34,11.95,12.03,15.05,15.11,66,69,993.41,Chapel Hill Public Library,outside,35.932522,-79.035728,55531
12177,2019/10/20 10:04:00+00,3393.84,12.48,12.34,11.95,12.03,15.05,15.11,66,70,991.8,Chapel Hill Public Library,outside,35.932522,-79.035728,59131
12178,2019/10/20 11:04:02+00,3360.9,12.48,12.34,11.95,12.03,15.05,15.11,67,71,992.15,Chapel Hill Public Library,outside,35.932522,-79.035728,62731
12179,2019/10/20 12:04:00+00,3364.64,12.48,12.34,11.95,12.03,15.05,15.11,67,71,992.08,Chapel Hill Public Library,outside,35.932522,-79.035728,66331
12180,2019/10/20 13:04:00+00,3436.52,12.48,12.34,11.95,12.03,15.05,15.11,65,69,992.75,Chapel Hill Public Library,outside,35.932522,-79.035728,69931
12181,2019/10/20 14:04:00+00,3439.67,12.48,12.34,11.95,12.03,15.05,15.11,64,67,993.34,Chapel Hill Public Library,outside,35.932522,-79.035728,73531
12182,2019/10/20 15:04:01+00,3369.04,12.48,12.34,11.95,12.03,15.05,15.11,67,65,993.88,Chapel Hill Public Library,outside,35.932522,-79.035728,77131
12183,2019/10/20 16:00:17+00,3372.9,12.48,12.34,11.95,12.03,15.05,15.11,67,64,994.57,Chapel Hill Public Library,outside,35.932522,-79.035728,80506
12184,2019/10/20 17:02:19+00,3335.39,12.48,12.34,11.95,12.03,15.05,15.11,67,61,994.9,Chapel Hill Public Library,outside,35.932522,-79.035728,84226
12185,2019/10/20 17:49:14+00,3337.51,12.48,12.34,11.95,12.03,15.05,15.11,68,60,995.19,Chapel Hill Public Library,outside,35.932522,-79.035728,87038
12186,2019/10/20 19:03:23+00,3332.19,12.48,12.34,11.95,12.03,15.05,15.11,70,59,995.36,Chapel Hill Public Library,outside,35.932522,-79.035728,3262
12187,2019/10/20 20:03:58+00,3334.71,12.48,12.34,11.95,12.03,15.05,15.11,71,59,996.08,Chapel Hill Public Library,outside,35.932522,-79.035728,6893
12188,2019/10/20 21:03:25+00,3333.71,12.48,12.34,11.95,12.03,15.05,15.11,71,62,997.08,Chapel Hill Public Library,outside,35.932522,-79.035728,10463
12189,2019/10/20 21:41:55+00,3328.41,12.48,12.34,11.95,12.03,15.05,15.11,70,64,997.6,Chapel Hill Public Library,outside,35.932522,-79.035728,12773
12190,2019/10/20 23:02:39+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,70,62,998.78,Chapel Hill Public Library,outside,35.932522,-79.035728,3601
12191,2019/10/28 15:00:49+00,3331.71,12.48,12.34,11.95,12.03,15.05,15.11,74,46,1008.26,Chapel Hill Public Library,outside,35.932522,-79.035728,490
12192,2019/10/21 00:02:41+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,70,63,999.99,Chapel Hill Public Library,outside,35.932522,-79.035728,7201
12193,2019/10/21 01:02:39+00,3333.99,12.48,12.34,11.95,12.03,15.05,15.11,70,61,1000.76,Chapel Hill Public Library,outside,35.932522,-79.035728,10801
12194,2019/10/21 02:02:41+00,3331.07,12.48,12.34,11.95,12.03,15.05,15.11,69,61,1001.42,Chapel Hill Public Library,outside,35.932522,-79.035728,14401
12195,2019/10/21 03:02:40+00,3375.19,12.48,12.34,11.95,12.03,15.05,15.11,67,63,1001.98,Chapel Hill Public Library,outside,35.932522,-79.035728,18001
12196,2019/10/21 04:02:39+00,3392.07,12.48,12.34,11.95,12.03,15.05,15.11,65,66,1002.41,Chapel Hill Public Library,outside,35.932522,-79.035728,21601
12197,2019/10/21 05:02:39+00,3424.55,12.48,12.34,11.95,12.03,15.05,15.11,65,66,1002.52,Chapel Hill Public Library,outside,35.932522,-79.035728,25201
12198,2019/10/21 05:30:39+00,3459.91,12.48,12.34,11.95,12.03,15.05,15.11,64,67,1002.54,Chapel Hill Public Library,outside,35.932522,-79.035728,26881
12199,2019/10/21 07:02:42+00,3482.17,12.48,12.34,11.95,12.03,15.05,15.11,64,65,1002.95,Chapel Hill Public Library,outside,35.932522,-79.035728,3120
12200,2019/10/21 07:52:42+00,3493.31,12.48,12.34,11.95,12.03,15.05,15.11,63,65,1003.05,Chapel Hill Public Library,outside,35.932522,-79.035728,240
12201,2019/10/21 08:16:43+00,3528.5,12.48,12.34,11.95,12.03,15.05,15.11,62,66,1003.12,Chapel Hill Public Library,outside,35.932522,-79.035728,240
12202,2019/10/21 09:42:49+00,3561.88,12.48,12.34,11.95,12.03,15.05,15.11,61,66,1004.08,Chapel Hill Public Library,outside,35.932522,-79.035728,362
12203,2019/10/21 11:02:50+00,3565.24,12.48,12.34,11.95,12.03,15.05,15.11,61,65,1004.85,Chapel Hill Public Library,outside,35.932522,-79.035728,3600
12204,2019/10/21 12:02:50+00,3572.7,12.48,12.34,11.95,12.03,15.05,15.11,62,65,1005.08,Chapel Hill Public Library,outside,35.932522,-79.035728,7200
12205,2019/10/21 13:02:50+00,3418.49,12.48,12.34,11.95,12.03,15.05,15.11,66,62,1005.84,Chapel Hill Public Library,outside,35.932522,-79.035728,10800
12206,2019/10/21 14:02:50+00,3337.31,12.48,12.34,11.95,12.03,15.05,15.11,66,56,1003.36,Chapel Hill Public Library,outside,35.932522,-79.035728,14400
12207,2019/10/21 15:02:50+00,3334.54,12.48,12.34,11.95,12.03,15.05,15.11,72,51,1005.09,Chapel Hill Public Library,outside,35.932522,-79.035728,18000
12208,2019/10/21 16:03:20+00,3331.3,12.48,12.34,11.95,12.03,15.05,15.11,78,47,1006.13,Chapel Hill Public Library,outside,35.932522,-79.035728,21630
12209,2019/10/21 16:53:20+00,3337.36,12.48,12.34,11.95,12.03,15.05,15.11,77,45,1005.06,Chapel Hill Public Library,outside,35.932522,-79.035728,24630
12210,2019/10/21 18:03:22+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,80,42,1004.4,Chapel Hill Public Library,outside,35.932522,-79.035728,3002
12211,2019/10/21 19:03:34+00,3335.24,12.48,12.34,11.95,12.03,15.05,15.11,78,43,1004.25,Chapel Hill Public Library,outside,35.932522,-79.035728,844
12212,2019/10/21 19:31:14+00,3335.94,12.48,12.34,11.95,12.03,15.05,15.11,81,43,1004.17,Chapel Hill Public Library,outside,35.932522,-79.035728,2304
12213,2019/10/21 21:03:42+00,3336.58,12.48,12.34,11.95,12.03,15.05,15.11,80,45,1004.11,Chapel Hill Public Library,outside,35.932522,-79.035728,4470
12214,2019/10/21 21:37:30+00,3335.67,12.48,12.34,11.95,12.03,15.05,15.11,81,45,1004.09,Chapel Hill Public Library,outside,35.932522,-79.035728,6499
12215,2019/10/21 23:02:21+00,3332.22,12.48,12.34,11.95,12.03,15.05,15.11,72,58,1003.25,Chapel Hill Public Library,outside,35.932522,-79.035728,1561
12216,2019/10/22 00:02:32+00,3330.19,12.48,12.34,11.95,12.03,15.05,15.11,74,59,1004.89,Chapel Hill Public Library,outside,35.932522,-79.035728,5176
12217,2019/10/22 01:02:33+00,3333.69,12.48,12.34,11.95,12.03,15.05,15.11,74,60,1004.97,Chapel Hill Public Library,outside,35.932522,-79.035728,8778
12218,2019/10/22 02:02:30+00,3331.83,12.48,12.34,11.95,12.03,15.05,15.11,71,62,1005.46,Chapel Hill Public Library,outside,35.932522,-79.035728,12376
12219,2019/10/22 02:52:30+00,3332.8,12.48,12.34,11.95,12.03,15.05,15.11,70,63,1005.23,Chapel Hill Public Library,outside,35.932522,-79.035728,15376
12220,2019/10/22 04:02:31+00,3329.2,12.48,12.34,11.95,12.03,15.05,15.11,69,65,1005.76,Chapel Hill Public Library,outside,35.932522,-79.035728,3001
12221,2019/10/22 05:02:31+00,3333.17,12.48,12.34,11.95,12.03,15.05,15.11,69,64,1005.3,Chapel Hill Public Library,outside,35.932522,-79.035728,6601
12222,2019/10/22 06:02:31+00,3333.97,12.48,12.34,11.95,12.03,15.05,15.11,69,64,1004.53,Chapel Hill Public Library,outside,35.932522,-79.035728,10201
12223,2019/10/22 07:02:31+00,3335.41,12.48,12.34,11.95,12.03,15.05,15.11,68,65,1002.07,Chapel Hill Public Library,outside,35.932522,-79.035728,13801
12224,2019/10/22 08:02:36+00,3329.84,12.48,12.34,11.95,12.03,15.05,15.11,69,66,1003.01,Chapel Hill Public Library,outside,35.932522,-79.035728,17401
12225,2019/10/22 09:02:36+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,66,67,999.9,Chapel Hill Public Library,outside,35.932522,-79.035728,21001
12226,2019/10/22 10:02:33+00,3331.09,12.48,12.34,11.95,12.03,15.05,15.11,70,66,1002.24,Chapel Hill Public Library,outside,35.932522,-79.035728,24601
12227,2019/10/22 11:02:31+00,3331.88,12.48,12.34,11.95,12.03,15.05,15.11,70,67,1001.72,Chapel Hill Public Library,outside,35.932522,-79.035728,28201
12228,2019/10/22 12:02:32+00,3333.19,12.48,12.34,11.95,12.03,15.05,15.11,70,68,1001.89,Chapel Hill Public Library,outside,35.932522,-79.035728,31801
12229,2019/10/23 19:42:16+00,3332.31,12.48,12.34,11.95,12.03,15.05,15.11,76,27,1007.27,Chapel Hill Public Library,outside,35.932522,-79.035728,863
12230,2019/10/22 13:02:33+00,3330.01,12.48,12.34,11.95,12.03,15.05,15.11,69,71,1001.3,Chapel Hill Public Library,outside,35.932522,-79.035728,35402
12231,2019/10/22 13:58:34+00,3331.36,12.48,12.34,11.95,12.03,15.05,15.11,71,68,1001,Chapel Hill Public Library,outside,35.932522,-79.035728,38763
12232,2019/10/22 15:02:49+00,3328.35,12.48,12.34,11.95,12.03,15.05,15.11,67,68,995.74,Chapel Hill Public Library,outside,35.932522,-79.035728,42617
12233,2019/10/22 15:43:06+00,3331.84,12.48,12.34,11.95,12.03,15.05,15.11,72,69,999.4,Chapel Hill Public Library,outside,35.932522,-79.035728,1110
12234,2019/10/22 17:03:00+00,3329.36,12.48,12.34,11.95,12.03,15.05,15.11,75,66,997.9,Chapel Hill Public Library,outside,35.932522,-79.035728,1353
12235,2019/10/22 18:03:46+00,3331.03,12.48,12.34,11.95,12.03,15.05,15.11,77,67,996.59,Chapel Hill Public Library,outside,35.932522,-79.035728,2895
12236,2019/10/22 19:03:20+00,3330.52,12.48,12.34,11.95,12.03,15.05,15.11,80,64,996.53,Chapel Hill Public Library,outside,35.932522,-79.035728,3000
12237,2019/10/22 20:03:04+00,3332,12.48,12.34,11.95,12.03,15.05,15.11,76,67,996.09,Chapel Hill Public Library,outside,35.932522,-79.035728,1561
12238,2019/10/22 21:01:12+00,3328.76,12.48,12.34,11.95,12.03,15.05,15.11,77,66,994.36,Chapel Hill Public Library,outside,35.932522,-79.035728,5041
12239,2019/10/22 21:55:07+00,3331.6,12.48,12.34,11.95,12.03,15.05,15.11,74,68,993.98,Chapel Hill Public Library,outside,35.932522,-79.035728,487
12240,2019/10/22 23:02:24+00,3333.82,12.48,12.34,11.95,12.03,15.05,15.11,69,66,995.4,Chapel Hill Public Library,outside,35.932522,-79.035728,2762
12241,2019/10/23 00:01:55+00,3335.97,12.48,12.34,11.95,12.03,15.05,15.11,74,66,998.23,Chapel Hill Public Library,outside,35.932522,-79.035728,243
12242,2019/10/23 00:56:23+00,3331.38,12.48,12.34,11.95,12.03,15.05,15.11,72,67,998.95,Chapel Hill Public Library,outside,35.932522,-79.035728,3511
12243,2019/10/23 00:56:23+00,3331.38,12.48,12.34,11.95,12.03,15.05,15.11,72,67,998.95,Chapel Hill Public Library,outside,35.932522,-79.035728,3511
12244,2019/10/23 03:02:31+00,3329,12.48,12.34,11.95,12.03,15.05,15.11,71,63,1000.53,Chapel Hill Public Library,outside,35.932522,-79.035728,3964
12245,2019/10/23 04:02:31+00,3374.52,12.48,12.34,11.95,12.03,15.05,15.11,66,66,1000.61,Chapel Hill Public Library,outside,35.932522,-79.035728,7564
12246,2019/10/23 05:02:31+00,3441.83,12.48,12.34,11.95,12.03,15.05,15.11,64,69,1000.7,Chapel Hill Public Library,outside,35.932522,-79.035728,11164
12247,2019/10/23 06:02:31+00,3533.94,12.48,12.34,11.95,12.03,15.05,15.11,61,68,1001.11,Chapel Hill Public Library,outside,35.932522,-79.035728,14764
12248,2019/10/23 07:02:31+00,3559.94,12.48,12.34,11.95,12.03,15.05,15.11,61,69,1001.9,Chapel Hill Public Library,outside,35.932522,-79.035728,18364
12249,2019/10/23 08:02:35+00,3585.68,12.48,12.34,11.95,12.03,15.05,15.11,61,66,1002.32,Chapel Hill Public Library,outside,35.932522,-79.035728,21964
12250,2019/10/23 09:02:32+00,3631.16,12.48,12.34,11.95,12.03,15.05,15.11,60,64,1002.95,Chapel Hill Public Library,outside,35.932522,-79.035728,25564
12251,2019/10/23 10:02:35+00,3618.25,12.48,12.34,11.95,12.03,15.05,15.11,61,61,1004.14,Chapel Hill Public Library,outside,35.932522,-79.035728,29168
12252,2019/10/23 10:56:31+00,3656.8,12.48,12.34,11.95,12.03,15.05,15.11,59,60,1005.29,Chapel Hill Public Library,outside,35.932522,-79.035728,32404
12253,2019/10/23 10:56:31+00,3656.8,12.48,12.34,11.95,12.03,15.05,15.11,59,60,1005.29,Chapel Hill Public Library,outside,35.932522,-79.035728,32404
12254,2019/10/28 18:02:31+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,80,39,1006.69,Chapel Hill Public Library,outside,35.932522,-79.035728,560
12255,2019/10/28 18:53:48+00,3331.06,12.48,12.34,11.95,12.03,15.05,15.11,78,38,1003.05,Chapel Hill Public Library,outside,35.932522,-79.035728,1270
12256,2019/10/28 18:53:48+00,3331.06,12.48,12.34,11.95,12.03,15.05,15.11,78,38,1003.05,Chapel Hill Public Library,outside,35.932522,-79.035728,1270
12257,2019/10/28 20:25:23+00,3329.81,12.48,12.34,11.95,12.03,15.05,15.11,81,40,1006.63,Chapel Hill Public Library,outside,35.932522,-79.035728,363
12258,2019/10/28 20:25:23+00,3329.81,12.48,12.34,11.95,12.03,15.05,15.11,81,40,1006.63,Chapel Hill Public Library,outside,35.932522,-79.035728,363
12259,2019/10/28 20:25:23+00,3329.81,12.48,12.34,11.95,12.03,15.05,15.11,81,40,1006.63,Chapel Hill Public Library,outside,35.932522,-79.035728,363
12260,2019/10/29 00:01:29+00,3330.36,12.48,12.34,11.95,12.03,15.05,15.11,74,55,1007.36,Chapel Hill Public Library,outside,35.932522,-79.035728,526
12261,2019/10/29 01:03:58+00,3329.7,12.48,12.34,11.95,12.03,15.05,15.11,74,56,1007.76,Chapel Hill Public Library,outside,35.932522,-79.035728,4276
12262,2019/10/29 02:03:58+00,3332.59,12.48,12.34,11.95,12.03,15.05,15.11,71,59,1007.57,Chapel Hill Public Library,outside,35.932522,-79.035728,7876
12263,2019/10/29 03:03:58+00,3332.03,12.48,12.34,11.95,12.03,15.05,15.11,72,58,1008.77,Chapel Hill Public Library,outside,35.932522,-79.035728,11476
12264,2019/10/29 04:03:58+00,3334.13,12.48,12.34,11.95,12.03,15.05,15.11,71,58,1009.01,Chapel Hill Public Library,outside,35.932522,-79.035728,15076
12265,2019/10/29 05:03:58+00,3334.68,12.48,12.34,11.95,12.03,15.05,15.11,68,61,1009.39,Chapel Hill Public Library,outside,35.932522,-79.035728,18676
12266,2019/10/29 06:02:02+00,3333.77,12.48,12.34,11.95,12.03,15.05,15.11,68,63,1009.28,Chapel Hill Public Library,outside,35.932522,-79.035728,22159
12267,2019/10/29 07:02:03+00,3349.35,12.48,12.34,11.95,12.03,15.05,15.11,69,61,1009.08,Chapel Hill Public Library,outside,35.932522,-79.035728,25756
12268,2019/10/29 08:02:05+00,3389.01,12.48,12.34,11.95,12.03,15.05,15.11,62,61,1005.33,Chapel Hill Public Library,outside,35.932522,-79.035728,29356
12269,2019/10/29 09:01:58+00,3398.36,12.48,12.34,11.95,12.03,15.05,15.11,61,62,1005.07,Chapel Hill Public Library,outside,35.932522,-79.035728,32956
12270,2019/10/29 10:03:58+00,3416.43,12.48,12.34,11.95,12.03,15.05,15.11,66,61,1009.39,Chapel Hill Public Library,outside,35.932522,-79.035728,36676
12271,2019/10/29 11:01:59+00,3404.66,12.48,12.34,11.95,12.03,15.05,15.11,66,63,1010.21,Chapel Hill Public Library,outside,35.932522,-79.035728,40156
12272,2019/10/29 12:01:59+00,3405.7,12.48,12.34,11.95,12.03,15.05,15.11,66,65,1010.18,Chapel Hill Public Library,outside,35.932522,-79.035728,43756
12273,2019/10/29 13:01:58+00,3358.96,12.48,12.34,11.95,12.03,15.05,15.11,68,64,1010.76,Chapel Hill Public Library,outside,35.932522,-79.035728,47356
12274,2019/10/29 13:57:48+00,3331.94,12.48,12.34,11.95,12.03,15.05,15.11,70,63,1010.91,Chapel Hill Public Library,outside,35.932522,-79.035728,526
12275,2019/10/29 15:00:41+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,71,62,1011.43,Chapel Hill Public Library,outside,35.932522,-79.035728,2585
12276,2019/10/29 15:51:00+00,3327.79,12.48,12.34,11.95,12.03,15.05,15.11,70,56,1007.07,Chapel Hill Public Library,outside,35.932522,-79.035728,1803
12277,2019/10/29 16:58:55+00,3331.38,12.48,12.34,11.95,12.03,15.05,15.11,79,50,1010.62,Chapel Hill Public Library,outside,35.932522,-79.035728,127
12278,2019/10/29 17:57:57+00,3330.93,12.48,12.34,11.95,12.03,15.05,15.11,77,51,1009.04,Chapel Hill Public Library,outside,35.932522,-79.035728,1285
12279,2019/10/29 19:01:43+00,3330.76,12.48,12.34,11.95,12.03,15.05,15.11,79,51,1009.66,Chapel Hill Public Library,outside,35.932522,-79.035728,2641
12280,2019/10/29 19:57:56+00,3335.81,12.48,12.34,11.95,12.03,15.05,15.11,80,51,1009.84,Chapel Hill Public Library,outside,35.932522,-79.035728,6016
12281,2019/10/29 21:02:13+00,3335.9,12.48,12.34,11.95,12.03,15.05,15.11,80,51,1009.82,Chapel Hill Public Library,outside,35.932522,-79.035728,723
12282,2019/10/29 22:02:56+00,3334.04,12.48,12.34,11.95,12.03,15.05,15.11,76,58,1009.86,Chapel Hill Public Library,outside,35.932522,-79.035728,4365
12283,2019/10/29 23:03:26+00,3335.3,12.48,12.34,11.95,12.03,15.05,15.11,68,63,1005.38,Chapel Hill Public Library,outside,35.932522,-79.035728,721
12284,2019/10/30 00:03:25+00,3333.51,12.48,12.34,11.95,12.03,15.05,15.11,67,64,1006.26,Chapel Hill Public Library,outside,35.932522,-79.035728,4321
12285,2019/10/30 01:03:25+00,3332.64,12.48,12.34,11.95,12.03,15.05,15.11,73,63,1011.23,Chapel Hill Public Library,outside,35.932522,-79.035728,7921
12286,2019/10/30 02:03:25+00,3333.69,12.48,12.34,11.95,12.03,15.05,15.11,73,61,1011.27,Chapel Hill Public Library,outside,35.932522,-79.035728,11521
12287,2019/10/30 03:03:26+00,3334.46,12.48,12.34,11.95,12.03,15.05,15.11,71,64,1011.32,Chapel Hill Public Library,outside,35.932522,-79.035728,15122
12288,2019/10/30 04:03:25+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,71,64,1010.91,Chapel Hill Public Library,outside,35.932522,-79.035728,18721
12289,2019/10/30 05:03:25+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,71,63,1010.7,Chapel Hill Public Library,outside,35.932522,-79.035728,22321
12290,2019/10/30 06:03:25+00,3333.44,12.48,12.34,11.95,12.03,15.05,15.11,71,63,1010.04,Chapel Hill Public Library,outside,35.932522,-79.035728,25921
12291,2019/10/30 07:03:25+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,71,64,1009.75,Chapel Hill Public Library,outside,35.932522,-79.035728,29521
12292,2019/10/30 08:03:25+00,3335.48,12.48,12.34,11.95,12.03,15.05,15.11,71,63,1009.65,Chapel Hill Public Library,outside,35.932522,-79.035728,33121
12293,2019/10/30 09:03:25+00,3333,12.48,12.34,11.95,12.03,15.05,15.11,71,64,1009.99,Chapel Hill Public Library,outside,35.932522,-79.035728,36721
12294,2019/10/30 10:03:25+00,3332.29,12.48,12.34,11.95,12.03,15.05,15.11,71,66,1010.29,Chapel Hill Public Library,outside,35.932522,-79.035728,40321
12295,2019/10/30 11:03:25+00,3334.19,12.48,12.34,11.95,12.03,15.05,15.11,71,65,1010.54,Chapel Hill Public Library,outside,35.932522,-79.035728,43921
12296,2019/10/30 12:03:25+00,3332.69,12.48,12.34,11.95,12.03,15.05,15.11,72,66,1010.74,Chapel Hill Public Library,outside,35.932522,-79.035728,47521
12297,2019/10/30 13:00:41+00,3333.16,12.48,12.34,11.95,12.03,15.05,15.11,71,67,1011.2,Chapel Hill Public Library,outside,35.932522,-79.035728,50956
12298,2019/10/23 20:19:06+00,3329.75,12.48,12.34,11.95,12.03,15.05,15.11,75,28,1007.46,Chapel Hill Public Library,outside,35.932522,-79.035728,883
12299,2019/10/30 13:41:22+00,3332.63,12.48,12.34,11.95,12.03,15.05,15.11,66,67,1006.21,Chapel Hill Public Library,outside,35.932522,-79.035728,119
12300,2019/10/30 14:43:23+00,3334.63,12.48,12.34,11.95,12.03,15.05,15.11,72,69,1010.7,Chapel Hill Public Library,outside,35.932522,-79.035728,1020
12301,2019/10/30 16:03:56+00,3332.31,12.48,12.34,11.95,12.03,15.05,15.11,73,67,1010.23,Chapel Hill Public Library,outside,35.932522,-79.035728,1441
